利用日付,利用時間,利用曜日,利用者ID,利用者名,身分,部局,連携用コード,学年,利用装置,判定結果
2016/06/01,18:13:45,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,18:13:45,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:13:54,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,18:13:54,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,18:13:59,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,18:15:30,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:15:33,水曜日,,,学生,理学部,,3,入館ゲート2,許可
2016/06/01,18:15:38,水曜日,,,大学院生,経済学部,,,入館ゲート1,許可
2016/06/01,18:15:42,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,18:17:14,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,18:17:33,水曜日,,,学生,医学部,,4,入館ゲート1,許可
2016/06/01,18:17:38,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:17:49,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,18:17:52,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,18:19:14,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,18:19:44,水曜日,,,学生,農学部,,1,入館ゲート1,許可
2016/06/01,18:20:07,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,18:20:14,水曜日,,,学生,教育学部,入館可,4,入館ゲート1,許可
2016/06/01,18:21:11,水曜日,,,学生,工学部,入館可,2,入館ゲート2,許可
2016/06/01,18:22:12,水曜日,,,大学院生,法学部,,M1,入館ゲート2,許可
2016/06/01,18:23:31,水曜日,,,大学院生,文学部,,D1,入館ゲート2,許可
2016/06/01,18:23:57,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,18:24:02,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:24:15,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,18:24:16,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,18:24:19,水曜日,,,大学院生,法学部,,M1,入館ゲート2,許可
2016/06/01,18:24:24,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,18:24:36,水曜日,,,大学院生,工学部,,M1,入館ゲート1,許可
2016/06/01,18:25:07,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,18:25:14,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,18:25:44,水曜日,,,大学院生,教育学部,,M1,入館ゲート1,許可
2016/06/01,18:26:20,水曜日,,,大学院生,医学部,,M2,入館ゲート1,許可
2016/06/01,18:26:31,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,18:26:34,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,18:26:52,水曜日,,,学生,理学部,入館可,2,入館ゲート1,許可
2016/06/01,18:26:53,水曜日,,,大学院生,理学部,,M2,入館ゲート2,許可
2016/06/01,18:26:56,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,18:26:58,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,18:27:03,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,18:27:39,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,18:27:39,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,18:28:05,水曜日,,,学生,理学部,,3,入館ゲート2,許可
2016/06/01,18:28:46,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,18:28:59,水曜日,,,学生,薬学部,,3,入館ゲート2,許可
2016/06/01,18:29:34,水曜日,,,学生,教育学部,,3,入館ゲート1,許可
2016/06/01,18:29:38,水曜日,,,学生,工学部,入館可,2,入館ゲート1,許可
2016/06/01,18:30:07,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,18:30:14,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,18:30:14,水曜日,,,学生,法学部,入館可,3,入館ゲート2,許可
2016/06/01,18:30:24,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,18:30:27,水曜日,,,学生,法学部,入館可,4,入館ゲート1,許可
2016/06/01,18:30:29,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,18:30:57,水曜日,,,学生,医学部,入館可,2,入館ゲート1,許可
2016/06/01,18:31:17,水曜日,,,学生,理学部,,3,入館ゲート2,許可
2016/06/01,18:32:01,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,18:32:30,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:32:56,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,18:33:24,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,18:33:24,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,18:34:22,水曜日,,,大学院生,国際文化,,D2,入館ゲート2,許可
2016/06/01,18:34:53,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,18:35:11,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:35:26,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,18:36:29,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,18:36:43,水曜日,,,学生,法学部,入館可,4,入館ゲート1,許可
2016/06/01,18:36:55,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,18:36:55,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,18:37:12,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,18:37:38,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,18:38:12,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,18:38:33,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:38:56,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,18:39:10,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,18:39:33,水曜日,,,学生,工学部,入館可,2,入館ゲート2,許可
2016/06/01,18:40:04,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:40:20,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,18:41:03,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,18:41:27,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,18:42:57,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,18:43:04,水曜日,,,学生,薬学部,,3,入館ゲート1,許可
2016/06/01,18:43:28,水曜日,,,学生,国際文化,,,入館ゲート2,許可
2016/06/01,18:43:48,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:44:13,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,18:44:14,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:44:18,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,18:44:21,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,18:44:22,水曜日,,,学生,教育学部,入館可,4,入館ゲート2,許可
2016/06/01,18:45:06,水曜日,,,学生,理学部,入館可,2,入館ゲート2,許可
2016/06/01,18:45:09,水曜日,,,学生,薬学部,,3,入館ゲート2,許可
2016/06/01,18:46:08,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,18:46:31,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,18:46:46,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,18:46:49,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:46:58,水曜日,,,学生,薬学部,,3,入館ゲート2,許可
2016/06/01,18:47:06,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,18:47:41,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,18:48:49,水曜日,,,大学院生,工学部,,M2,入館ゲート1,許可
2016/06/01,18:49:47,水曜日,,,大学院生,経済学部,,M2,入館ゲート2,許可
2016/06/01,18:49:59,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,18:50:19,水曜日,,,大学院生,理学部,,M2,入館ゲート1,許可
2016/06/01,18:50:43,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,18:51:29,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,18:53:14,水曜日,,,大学院生,工学部,,M1,入館ゲート1,許可
2016/06/01,18:54:40,水曜日,,,学生,薬学部,,3,入館ゲート2,許可
2016/06/01,18:54:54,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,18:55:27,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,18:55:31,水曜日,,,学生,理学部,,3,入館ゲート1,許可
2016/06/01,18:56:07,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,18:56:23,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,18:56:46,水曜日,,,学生,法学部,入館可,2,入館ゲート1,許可
2016/06/01,18:56:54,水曜日,,,大学院生,文学部,,M1,入館ゲート2,許可
2016/06/01,18:57:03,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,18:57:29,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,18:57:29,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,18:57:38,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,18:57:50,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,18:57:55,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,18:58:10,水曜日,,,学生,歯学部,,1,入館ゲート2,許可
2016/06/01,18:59:01,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,18:59:13,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,18:59:34,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,18:59:58,水曜日,,,学生,歯学部,,3,入館ゲート2,許可
2016/06/01,19:00:56,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,19:01:22,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,19:02:19,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,19:02:24,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,19:02:52,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,19:03:17,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,19:03:59,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,19:04:37,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,19:04:54,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:05:12,水曜日,,,学生,法学部,,2,入館ゲート1,許可
2016/06/01,19:05:49,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,19:06:13,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:06:15,水曜日,,,大学院生,法学部,,,入館ゲート1,許可
2016/06/01,19:06:18,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,19:06:19,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,19:06:21,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,19:06:24,水曜日,,,学生,農学部,,1,入館ゲート1,許可
2016/06/01,19:07:12,水曜日,,,大学院生,理学部,,M2,入館ゲート1,許可
2016/06/01,19:07:16,水曜日,,,大学院生,環境科学,,M1,入館ゲート2,許可
2016/06/01,19:07:45,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,19:07:47,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,19:08:34,水曜日,,,大学院生,環境科学,,M2,入館ゲート2,許可
2016/06/01,19:08:57,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,19:10:00,水曜日,,,学生,教育学部,入館可,3,入館ゲート1,許可
2016/06/01,19:10:15,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:10:16,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:10:25,水曜日,,,学生,法学部,入館可,4,入館ゲート2,許可
2016/06/01,19:11:04,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,19:11:13,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,19:11:37,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:11:41,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:12:04,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,19:14:01,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,19:14:22,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,19:14:57,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,19:15:25,水曜日,,,学生,工学部,入館可,2,入館ゲート2,許可
2016/06/01,19:15:28,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:15:28,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:16:44,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:16:44,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:17:54,水曜日,,,学生,理学部,入館可,2,入館ゲート2,許可
2016/06/01,19:17:59,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,19:19:05,水曜日,,,大学院生,医学部,,M2,入館ゲート2,許可
2016/06/01,19:19:24,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,19:19:50,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,19:19:58,水曜日,,,学生,法学部,,,入館ゲート1,許可
2016/06/01,19:21:07,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,19:22:52,水曜日,,,大学院生,工学部,,M2,入館ゲート2,許可
2016/06/01,19:23:37,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,19:23:41,水曜日,,,学生,教育学部,入館可,4,入館ゲート2,許可
2016/06/01,19:25:15,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,19:25:48,水曜日,,,大学院生,理学部,,M1,入館ゲート1,許可
2016/06/01,19:25:48,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:26:20,水曜日,,,学生,経済学部,,,入館ゲート1,許可
2016/06/01,19:26:35,水曜日,,,大学院生,薬学部,,M1,入館ゲート1,許可
2016/06/01,19:26:50,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:26:55,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,19:26:59,水曜日,,,大学院生,経済学部,,M2,入館ゲート1,許可
2016/06/01,19:27:09,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,19:27:16,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:27:25,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,19:28:15,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,19:28:21,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,19:28:54,水曜日,,,学生,法学部,入館可,4,入館ゲート2,許可
2016/06/01,19:29:34,水曜日,,,学生,工学部,入館可,2,入館ゲート2,許可
2016/06/01,19:29:35,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:29:49,水曜日,,,学生,文学部,,,入館ゲート1,許可
2016/06/01,19:30:12,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,19:30:15,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,19:30:25,水曜日,,,学生,工学部,,,入館ゲート1,許可
2016/06/01,19:31:01,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:31:17,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,19:31:28,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:31:29,水曜日,,,学生,理学部,,3,入館ゲート1,許可
2016/06/01,19:31:34,水曜日,,,学生,理学部,,3,入館ゲート2,許可
2016/06/01,19:32:24,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:32:26,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,19:32:58,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:32:59,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:34:43,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,19:34:51,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,19:35:02,水曜日,,,大学院生,医学部,,M2,入館ゲート2,許可
2016/06/01,19:35:43,水曜日,,,学生,農学部,,4,入館ゲート1,許可
2016/06/01,19:35:44,水曜日,,,学生,理学部,,4,入館ゲート2,許可
2016/06/01,19:35:46,水曜日,,,学生,理学部,,4,入館ゲート1,許可
2016/06/01,19:35:46,水曜日,,,学生,工学部,,4,入館ゲート2,許可
2016/06/01,19:35:49,水曜日,,,大学院生,環境科学,,M1,入館ゲート1,許可
2016/06/01,19:35:52,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,19:36:01,水曜日,,,学生,農学部,,1,入館ゲート2,許可
2016/06/01,19:36:20,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:36:31,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,19:36:36,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:36:49,水曜日,,,大学院生,国際文化,,D2,入館ゲート2,許可
2016/06/01,19:37:49,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,19:38:23,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,19:38:23,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,19:38:27,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,19:39:01,水曜日,,,大学院生,工学部,,M2,入館ゲート2,許可
2016/06/01,19:39:22,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,19:40:30,水曜日,,,学生,農学部,,1,入館ゲート2,許可
2016/06/01,19:40:33,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,19:40:37,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:40:53,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,19:41:00,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,19:41:48,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,19:42:54,水曜日,,,大学院生,工学部,,M2,入館ゲート2,許可
2016/06/01,19:42:58,水曜日,,,学生,理学部,,3,入館ゲート1,許可
2016/06/01,19:44:34,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,19:44:36,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,19:44:48,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,19:44:50,水曜日,,,大学院生,理学部,,M2,入館ゲート1,許可
2016/06/01,19:44:58,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,19:45:53,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,19:48:21,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,19:48:31,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,19:49:51,水曜日,,,学生,歯学部,,1,入館ゲート2,許可
2016/06/01,19:50:11,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,19:51:06,水曜日,,,学生,教育学部,,4,入館ゲート2,許可
2016/06/01,19:52:10,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,19:52:19,水曜日,,,学生,工学部,,2,入館ゲート1,許可
